,nome_ocorrencia,qnt_ocorrencia,freq_ocorrencia
10,Hipertensao essencial (primaria),259,13.03472571716155
0,Insuficiencia cardiaca congestiva,166,8.354302969300454
17,"Hipertensao secundaria, nao especificada",93,4.680422747861098
11,"Dor toracica, nao especificada",70,3.5228988424760943
6,"""Flutter"" e fibrilacao atrial",57,2.868646200301963
57,Diabetes mellitus nao especificado sem complicacoes,53,2.6673376950176144
12,Dispneia,48,2.415702063412179
45,Broncopneumonia nao especificada,47,2.3653749370910924
3,Transtorno ansioso nao especificado,46,2.3150478107700048
2,Palpitacoes,46,2.3150478107700048
24,Cefaleia,44,2.214393558127831
43,Mialgia,43,2.1640664318067437
52,Hipotensao nao especificada,38,1.9124308002013084
53,Outros disturbios do metabolismo de lipoproteinas,38,1.9124308002013084
96,Outras formas de doenca isquemica cronica do coracao,36,1.8117765475591345
80,Disturbio nao especificado do metabolismo de lipoproteinas,34,1.7111222949169602
26,Infarto agudo do miocardio nao especificado,33,1.660795168595873
56,Presenca de marca-passo cardiaco,32,1.6104680422747861
92,Outras formas de doenca isquemica aguda do coracao,31,1.560140915953699
54,Diabetes mellitus nao especificado,26,1.3085052843482639
119,Doenca pulmonar obstrutiva cronica nao especificada,26,1.3085052843482639
14,Diarreia e gastroenterite de origem infecciosa presumivel,25,1.2581781580271767
9,Angina instavel,24,1.2078510317060895
18,Outros transtornos ansiosos,22,1.1071967790639154
25,Doenca de Chagas,22,1.1071967790639154
62,Tosse,21,1.0568696527428285
78,Sincope e colapso,19,0.9562154001006542
89,"Acidente vascular cerebral, nao especificado como hemorragico ou isquemico",17,0.8555611474584801
1,"Mal estar, fadiga",17,0.8555611474584801
61,Bronquite nao especificada como aguda ou cronica,15,0.754906894816306
29,Outros disturbios funcionais subsequentes a cirurgia cardiaca,14,0.7045797684952189
27,Miosite nao especificada,14,0.7045797684952189
33,Angina pectoris,14,0.7045797684952189
50,Arritmia cardiaca nao especificada,14,0.7045797684952189
37,Infeccao aguda das vias aereas superiores nao especificada,13,0.6542526421741319
8,Dor precordial,13,0.6542526421741319
22,Celulite nao especificada,12,0.6039255158530448
4,Exame medico geral,12,0.6039255158530448
115,Taquicardia nao especificada,11,0.5535983895319577
101,Tontura e instabilidade,11,0.5535983895319577
121,Asma,10,0.5032712632108707
132,Asma nao especificada,10,0.5032712632108707
107,Doenca isquemica cronica do coracao nao especificada,10,0.5032712632108707
166,"Hipertensao pre-existente complicando a gravidez, o parto e o puerperio",9,0.45294413688978363
32,Sindrome de dependencia de sedativos e hipnoticos,9,0.45294413688978363
16,Pessoa com medo de uma queixa para a qual nao foi feito diagnostico,8,0.40261701056869653
86,Permeabilidade do canal arterial,8,0.40261701056869653
73,Taquicardia supraventricular,8,0.40261701056869653
30,Nausea e vomitos,8,0.40261701056869653
134,Nasofaringite aguda [resfriado comum],7,0.35228988424760943
123,Dor abdominal e pelvica,7,0.35228988424760943
59,Dispepsia,7,0.35228988424760943
36,Doenca nao especificada da valva mitral,7,0.35228988424760943
20,Dor em membro,7,0.35228988424760943
133,hipotensão ortostática,6,0.3019627579265224
5,Outras formas de despolarizacao prematura e as nao especificadas,6,0.3019627579265224
112,Insuficiencia mitral reumatica,6,0.3019627579265224
15,Bloqueio atrioventricular de segundo grau,6,0.3019627579265224
40,Labirintite,6,0.3019627579265224
48,Ansiedade generalizada,6,0.3019627579265224
145,Doenca isquemica cronica do coracao,5,0.25163563160543534
141,Comunicacao interatrial,5,0.25163563160543534
109,Cardiomegalia,5,0.25163563160543534
79,Pneumonia nao especificada,5,0.25163563160543534
21,Outras arritmias cardiacas especificadas,5,0.25163563160543534
88,"Enxaqueca, sem especificacao",5,0.25163563160543534
176,Parestesias cutaneas,5,0.25163563160543534
65,Prolapso (da valva) mitral,5,0.25163563160543534
167,"Transtorno afetivo bipolar, episodio atual depressivo leve ou moderado",4,0.20130850528434827
160,Bronquectasia congenita,4,0.20130850528434827
28,"Gastroduodenite, sem outra especificacao",4,0.20130850528434827
182,Distorbios do metabolismo de lipoproteinas e outras lipidemias,4,0.20130850528434827
117,Transtornos cardiovasculares em outras doencas infecciosas e parasitarias classificadas em outra pa,4,0.20130850528434827
81,Estenose mitral,4,0.20130850528434827
124,Febre nao especificada,4,0.20130850528434827
169,Gravidez confirmada,4,0.20130850528434827
44,Alergia nao especificada,4,0.20130850528434827
39,Artrite nao especificada,4,0.20130850528434827
146,Efeito toxico de substancia nao especificada,4,0.20130850528434827
72,Tireotoxicose nao especificada,4,0.20130850528434827
155,Cardiomiopatias,4,0.20130850528434827
69,Erisipela,4,0.20130850528434827
159,Estenose congenita da valva pulmonar,4,0.20130850528434827
202,Dor localizada no abdome superior,4,0.20130850528434827
90,Exame geral e investigacao de pessoas sem queixas ou diagnostico relatado,3,0.1509813789632612
154,Episodio depressivo nao especificado,3,0.1509813789632612
122,Comunicacao interventricular,3,0.1509813789632612
103,Estenose (da valva) aortica,3,0.1509813789632612
91,Outra dor toracica,3,0.1509813789632612
131,Bradicardia nao especificada,3,0.1509813789632612
87,Enxaqueca,3,0.1509813789632612
34,Cardiomiopatia dilatada,3,0.1509813789632612
19,Hemorragia e hematoma complicando procedimento nao classificado em outra parte,2,0.10065425264217413
76,Comunicacao ventriculo-atrial discordante,2,0.10065425264217413
7,Dor articular,2,0.10065425264217413
83,Insuficiencia cardiaca,2,0.10065425264217413
41,"Transtorno dos dentes e de suas estruturas de sustentacao, sem outra especificacao",2,0.10065425264217413
55,Outras formas especificadas de doenca pulmonar obstrutiva cronica,2,0.10065425264217413
126,Outras gastrites,2,0.10065425264217413
138,Urticaria,2,0.10065425264217413
84,Cardiomiopatias nao especificada,2,0.10065425264217413
139,Infarto agudo transmural da parede anterior do miocardio,2,0.10065425264217413
75,Colica nefretica nao especificada,2,0.10065425264217413
