,nome_ocorrencia,qnt_ocorrencia,freq_ocorrencia
11,Hipertensao essencial (primaria),173,15.405164737310775
6,Insuficiencia cardiaca congestiva,125,11.130899376669635
9,"Hipertensao secundaria, nao especificada",65,5.78806767586821
7,"Dor toracica, nao especificada",57,5.075690115761353
2,Transtorno ansioso nao especificado,36,3.2056990204808544
50,Broncopneumonia nao especificada,36,3.2056990204808544
4,"""Flutter"" e fibrilacao atrial",36,3.2056990204808544
1,Palpitacoes,36,3.2056990204808544
23,Mialgia,33,2.9385574354407837
28,Outros disturbios do metabolismo de lipoproteinas,29,2.5823686553873553
32,Diabetes mellitus nao especificado sem complicacoes,26,2.315227070347284
29,Diabetes mellitus nao especificado,25,2.226179875333927
31,Presenca de marca-passo cardiaco,22,1.9590382902938557
8,Dispneia,21,1.8699910952804988
13,Cefaleia,20,1.7809439002671414
15,Infarto agudo do miocardio nao especificado,20,1.7809439002671414
80,Doenca pulmonar obstrutiva cronica nao especificada,18,1.6028495102404272
14,Doenca de Chagas,18,1.6028495102404272
46,Sincope e colapso,16,1.4247551202137132
0,"Mal estar, fadiga",13,1.157613535173642
10,Outros transtornos ansiosos,13,1.157613535173642
49,"Acidente vascular cerebral, nao especificado como hemorragico ou isquemico",12,1.068566340160285
25,Arritmia cardiaca nao especificada,12,1.068566340160285
5,Dor precordial,11,0.9795191451469278
36,Tosse,11,0.9795191451469278
19,Angina pectoris,10,0.8904719501335707
16,Miosite nao especificada,10,0.8904719501335707
61,Bronquite nao especificada como aguda ou cronica,10,0.8904719501335707
60,Outras formas de doenca isquemica cronica do coracao,10,0.8904719501335707
26,Angina instavel,10,0.8904719501335707
88,"Hipertensao pre-existente complicando a gravidez, o parto e o puerperio",9,0.8014247551202136
43,Disturbio nao especificado do metabolismo de lipoproteinas,9,0.8014247551202136
59,Doenca isquemica cronica do coracao nao especificada,9,0.8014247551202136
18,Sindrome de dependencia de sedativos e hipnoticos,9,0.8014247551202136
52,Outras formas de doenca isquemica aguda do coracao,8,0.7123775601068566
57,Tontura e instabilidade,7,0.6233303650934996
71,hipotensão ortostática,6,0.5342831700801425
3,Outras formas de despolarizacao prematura e as nao especificadas,6,0.5342831700801425
41,Taquicardia supraventricular,6,0.5342831700801425
48,Dispepsia,5,0.44523597506678536
24,Exame medico geral,5,0.44523597506678536
63,Insuficiencia mitral reumatica,5,0.44523597506678536
