,nome_ocorrencia,qnt_ocorrencia,freq_ocorrencia
11,Hipertensao essencial (primaria),136,13.586413586413586
6,Insuficiencia cardiaca congestiva,107,10.68931068931069
9,"Hipertensao secundaria, nao especificada",74,7.392607392607392
7,"Dor toracica, nao especificada",55,5.4945054945054945
2,Transtorno ansioso nao especificado,41,4.095904095904096
4,"""Flutter"" e fibrilacao atrial",36,3.5964035964035967
1,Palpitacoes,32,3.196803196803197
23,Mialgia,31,3.096903096903097
28,Outros disturbios do metabolismo de lipoproteinas,29,2.897102897102897
29,Diabetes mellitus nao especificado,25,2.4975024975024978
15,Infarto agudo do miocardio nao especificado,21,2.097902097902098
8,Dispneia,21,2.097902097902098
50,Broncopneumonia nao especificada,19,1.898101898101898
13,Cefaleia,18,1.7982017982017984
14,Doenca de Chagas,18,1.7982017982017984
31,Presenca de marca-passo cardiaco,18,1.7982017982017984
46,Sincope e colapso,17,1.6983016983016983
25,Arritmia cardiaca nao especificada,16,1.5984015984015985
32,Diabetes mellitus nao especificado sem complicacoes,14,1.3986013986013985
0,"Mal estar, fadiga",13,1.2987012987012987
10,Outros transtornos ansiosos,13,1.2987012987012987
49,"Acidente vascular cerebral, nao especificado como hemorragico ou isquemico",11,1.098901098901099
5,Dor precordial,10,0.999000999000999
59,Doenca isquemica cronica do coracao nao especificada,9,0.8991008991008992
60,Outras formas de doenca isquemica cronica do coracao,9,0.8991008991008992
61,Bronquite nao especificada como aguda ou cronica,9,0.8991008991008992
43,Disturbio nao especificado do metabolismo de lipoproteinas,9,0.8991008991008992
19,Angina pectoris,9,0.8991008991008992
18,Sindrome de dependencia de sedativos e hipnoticos,9,0.8991008991008992
88,"Hipertensao pre-existente complicando a gravidez, o parto e o puerperio",9,0.8991008991008992
16,Miosite nao especificada,8,0.7992007992007992
52,Outras formas de doenca isquemica aguda do coracao,8,0.7992007992007992
57,Tontura e instabilidade,7,0.6993006993006993
26,Angina instavel,6,0.5994005994005994
33,"Angina pectoris, nao especificada",6,0.5994005994005994
24,Exame medico geral,5,0.4995004995004995
63,Insuficiencia mitral reumatica,5,0.4995004995004995
3,Outras formas de despolarizacao prematura e as nao especificadas,5,0.4995004995004995
48,Dispepsia,5,0.4995004995004995
41,Taquicardia supraventricular,5,0.4995004995004995
55,Outras arritmias cardiacas especificadas,5,0.4995004995004995
77,Ansiedade generalizada,4,0.3996003996003996
90,"Transtorno afetivo bipolar, episodio atual depressivo leve ou moderado",4,0.3996003996003996
47,Bloqueio atrioventricular de segundo grau,4,0.3996003996003996
102,Sopros e outros ruidos cardiacos,4,0.3996003996003996
40,Tireotoxicose nao especificada,4,0.3996003996003996
17,"Gastroduodenite, sem outra especificacao",4,0.3996003996003996
87,Taquicardia nao especificada,3,0.2997002997002997
79,Episodio depressivo nao especificado,3,0.2997002997002997
27,Hipotensao nao especificada,3,0.2997002997002997
45,Cardiomiopatias nao especificada,2,0.1998001998001998
58,Estenose (da valva) aortica,2,0.1998001998001998
12,Dor em membro,2,0.1998001998001998
82,Nausea e vomitos,2,0.1998001998001998
80,Doenca pulmonar obstrutiva cronica nao especificada,2,0.1998001998001998
44,Insuficiencia cardiaca,2,0.1998001998001998
22,Labirintite,2,0.1998001998001998
51,Outra dor toracica,2,0.1998001998001998
34,Pessoa com medo de uma queixa para a qual nao foi feito diagnostico,2,0.1998001998001998
54,Deplecao de volume,2,0.1998001998001998
36,Tosse,2,0.1998001998001998
56,Hipoglicemia nao especificada,2,0.1998001998001998
35,"Gastroenterite e colite nao-infecciosas, nao especificadas",1,0.0999000999000999
92,Traumatismo superficial de regiao nao especificada do corpo,1,0.0999000999000999
85,Cardiomiopatia dilatada,1,0.0999000999000999
86,Outras anormalidades e as nao especificadas da respiracao,1,0.0999000999000999
38,Prolapso (da valva) mitral,1,0.0999000999000999
39,Erisipela,1,0.0999000999000999
89,Bradicardia nao especificada,1,0.0999000999000999
42,Comunicacao ventriculo-atrial discordante,1,0.0999000999000999
91,Dor abdominal e pelvica,1,0.0999000999000999
93,Outra dorsalgia,1,0.0999000999000999
83,Febre reumatica sem mencao de comprometimento do coracao,1,0.0999000999000999
94,Diarreia e gastroenterite de origem infecciosa presumivel,1,0.0999000999000999
95,Dor nao classificada em outra parte,1,0.0999000999000999
